1801afcb8	1801afcf0	1801f5f00	.?AV_System_error_category@std@@
1801afd78	1801afd90	1801f5f40	.?AVfilesystem_error@filesystem@std@@
1801b6440	1801c53d0	1801f6cb0	.?AVbad_exception@std@@
1801b76e8	1801c5450	1801f7880	.?AVDNameNode@@
1801b7710	1801c54c8	1801f78a0	.?AVcharNode@@
1801b7738	1801c5548	1801f78c0	.?AVpcharNode@@
1801b7760	1801c55c8	1801f78e0	.?AVpDNameNode@@
1801b7788	1801c5648	1801f7908	.?AVDNameStatusNode@@
1801b77b0	1801c56c8	1801f7930	.?AVpairNode@@
1801b78e0	1801b78d8	UNRESOLVED	Unable to read bytes at ram:0000000c
1801b78f0	1801b78e8	UNRESOLVED	Unable to read bytes at ram:0000000c
1801b7910	1801b7908	UNRESOLVED	Unable to read bytes at ram:0000000e
1801f4c40	1801f4c38	UNRESOLVED	Unable to read bytes at ram:b3000000be
